sample_name	NO3	NH4	TN	TC	pH	moisture	temperature_annual	FlC3	FlC4	FlTotl	plant_richness	ER_annualmean	GPP_annualmean	NEE_annualmean	Autotrophic	Heterotrophic	total_soil_respiration	amyA_fill	endoglucanase_fill	xyla_fill	ara_fill	rgl_fill	AceA_fill	cda_fill	xylanase_fill	tannase_Cdeg_fill	AceB_fill	pula_fill	mannanase_fill	acetylglucosaminidase_fill	phenol_oxidase_fill	chitinase_fill	vana_fill	vdh_fill	limeh_fill	glx_fill	pectinase (pectate_lyase)_fill	phospholipase_A2_fungi_fill	AceA_fungi_fill	mnp_fill	pme_fill	glucoamylase_fill	cutinase_fill	exoglucanase_fill	nplT_fill	alpha_galactosidase_fungi_fill	phospholipase_D_fungi_fill	chitin_deacetylase_fungi_fill	RgaE_fill	cellobiase_fill	pec_Cdeg_fill	inulinase_fill	camdcab_fill	AceB_fungi_fill	cdh_fill	axe_fill	pme_Cdeg_fill	ligninase_fill	metalloprotease_fungi_fill	lactase_fungi_fill	rgh_fill	Pg_Oomycetes_fill	pectin_lyase_Oomycetes_fill	phospholipase_C_fungi_fill	xylose_isomerase_Oomycetes_fill	endopolygalacturonase_fungi_fill	exopolygalacturonase_fungi_fill	pectate_lyase_Oomycetes_fill	apu_fill	lmo_fill	pel_Cdeg_fill	isopullulanase_fill	cellulase_GH7_Parabasalia_fill	amyx_fill	amyA	endoglucanase	xyla	ara	rgl	AceA	cda	xylanase	tannase_Cdeg	AceB	pula	mannanase	acetylglucosaminidase	phenol_oxidase	chitinase	vana	vdh	limeh	glx	pectinase (pectate_lyase)	phospholipase_A2_fungi	AceA_fungi	mnp	pme	glucoamylase	cutinase	exoglucanase	nplT	alpha_galactosidase_fungi	phospholipase_D_fungi	chitin_deacetylase_fungi	RgaE	cellobiase	pec_Cdeg	inulinase	camdcab	AceB_fungi	cdh	axe	pme_Cdeg	ligninase	metalloprotease_fungi	lactase_fungi	rgh	Pg_Oomycetes	pectin_lyase_Oomycetes	phospholipase_C_fungi	xylose_isomerase_Oomycetes	endopolygalacturonase_fungi	exopolygalacturonase_fungi	pectate_lyase_Oomycetes	apu	lmo	pel_Cdeg	isopullulanase	cellulase_GH7_Parabasalia	amyx
X13_6S_N_C_1	2.48	4.64	0.105	0.955	6.06	3.68	17.12281794	238.76	197.1	435.86	3	3.081389431	5.177870579	2.096481148	2.044236111	0.633819444	2.678055556	0.809859501	0.662384367	0.648980029	0.952185206	0.612321466	0.591875408	0.530276696	0.580250297	1.685103045	0.765221222	0.624381012	1.122602021	0.794674823	0.468965571	0.694076914	1.019585947	0.450729718	0.742310985	0.562662039	0.89702211	0.830471613	0.362275489	0.998673437	1.308113233	0.753178964	0.951799888	0.428707585	0.379914983	0.310042072	2.852121748	0.498126686	0.645383868	0.552830068	0.417028424	0.735224902	5.966019567	0.411416574	1.256483464	0.522087608	0.887319771	0.384076778	0.497253314	0.426477509	0.454514918	0.479702108	0.400606975	0.390933427	0.439281895	0.783117674	0.509232694	2.484235205	0.256671506	0.515975041	14.19872779	0.316353756	1.154503434	0.764842671	0.933824009	0.747461259	0.736977321	1.127181406	0.772057501	0.703725879	0.595742955	0.681012324	1.761698638	0.851784708	0.727018987	1.312132232	0.938473124	0.538038019	0.819264303	1.119723853	0.657314173	0.832836715	0.620868457	1.117601317	0.996565936	0.362275489	1.04028483	1.434704837	0.94446251	0.996415508	0.510366172	0.470370932	0.310042072	3.232404648	0.553474096	0.759755693	0.610642362	0.460926153	0.735224902	6.960356161	0.411416574	1.40878449	0.596671552	0.998234743	0.438944889	0.654280677	0.609253584	0.568143647	0.479702108	0.400606975	0.502628691	0.439281895	0.870130748	0.611079232	2.484235205	0.256671506	0.515975041	14.19872779	0.474530634	1.154503434	0.764842671
X13_8N_N_N_0	5.66	3.08	0.094	0.857	6.37	6.28	16.98176181	108.9613103	456.7442345	565.7055448	6	2.240723315	3.382195024	1.141471709	1.613263889	1.267916667	2.881180556	0.75122704	0.617087651	0.61483573	0.880297518	0.566710371	0.551913537	0.485929498	0.547007393	1.716016595	0.690474676	0.569142316	1.088972514	0.737451311	0.423771175	0.634718415	1.00651149	0.460174961	0.665367562	0.499692945	0.8715656	0.825009768	0.382590949	1.018514479	1.204309969	0.727000077	0.857629187	0.387864696	0.313246517	0.189733262	2.762712437	0.471788836	0.59078957	0.499662875	0.354259327	0.60408926	5.448234139	0.37942836	1.162312356	0.49189561	0.819954749	0.301457267	0.459250125	0.370652993	0.358526	0.394767099	0.363683351	0.360119702	0.356048088	0.742418553	0.479072791	2.304950605	0.269438216	0.457362622	12.55026899	0.245987961	1.005681085	0.780188594	0.90268901	0.766684657	0.755853099	1.071028647	0.735877646	0.661420191	0.59756195	0.665922044	2.192687872	0.768582671	0.681367562	1.441287151	0.905385768	0.536052426	0.80036444	1.157017881	0.619466294	0.900203172	0.592228676	1.019061317	0.990011722	0.382590949	1.273143099	1.364884632	0.94152469	0.919378488	0.497262431	0.479082908	0.252977683	3.131074096	0.673984051	0.722939869	0.598886709	0.464965366	0.60408926	6.356273162	0.433632412	1.303198702	0.655860813	1.054227534	0.401943023	0.637847396	0.411836659	0.48889909	0.563952999	0.363683351	0.49862728	0.356048088	0.928023191	0.574887349	2.304950605	0.269438216	0.571703277	15.06032279	0.368981942	1.005681085	0.780188594
X13_8S_N_C_0	0.95	2.3	0.074	0.602	6.79	5.46	17.44981173	126.64	152.58	279.22	7	3.482908505	5.194650735	1.71174223	1.541875	1.248541667	2.790416667	0.730648589	0.582792097	0.557903344	0.862330223	0.547264795	0.754159919	0.474409646	0.516452747	1.613749363	0.680635943	0.559067087	1.024717204	0.893712384	0.423216528	0.614106702	1.011553267	0.39886659	0.675564954	0.442735134	0.869629894	0.750961498	0.3513183	1.061705763	1.175248219	0.682823784	0.86675432	0.387892241	0.306620221	0.204874627	2.682062809	0.448472839	0.581650923	0.480718001	0.348871884	0.627368479	5.461991937	0.367899967	1.174350108	0.458168763	0.795942038	0.287661496	0.474292986	0.39192822	0.334861828	0.394107391	0.350227758	0.347104204	0.347094518	0.728947719	0.444410126	2.364044652	0.19165026	0.463909102	13.15101377	0.204435919	0.904984407	0.759415189	0.892413585	0.739004412	0.698682692	1.079144679	0.73249288	0.948984565	0.591387367	0.661599597	2.062013074	0.768057073	0.660009755	1.298937301	1.130819752	0.554301293	0.791753529	1.219814234	0.581680444	0.839891565	0.615979317	1.065997935	0.965521926	0.3513183	1.263935433	1.377877222	0.899051316	0.936653862	0.510384528	0.468948573	0.245849552	3.256790553	0.640675484	0.702513452	0.580295302	0.444018761	0.627368479	6.372323926	0.420457105	1.316695576	0.610891683	0.955130445	0.460258394	0.624069718	0.4354758	0.502292741	0.563010558	0.350227758	0.480605821	0.347094518	1.041353885	0.533292152	2.364044652	0.19165026	0.463909102	13.15101377	0.306653879	0.904984407	0.759415189
X13_9N_N_N_2	0.97	2.07	0.073	0.582	6.62	4.73	17.091916	32.62390354	28.56120695	61.18511049	3	6.055958836	7.959518728	1.903559892	0.089375	2.709513889	2.798888889	0.906981079	0.756816753	0.754537181	1.005303292	0.704051266	0.654968899	0.571566934	0.677740598	1.905069248	0.820641102	0.69599868	1.15165391	0.861384349	0.540021241	0.733967032	1.192541251	0.480638751	0.810934839	0.577803174	1.038588453	0.861858834	0.441509444	1.195081841	1.373966528	0.899137606	1.017913613	0.557877614	0.429964507	0.322867852	2.656020353	0.642337586	0.769698428	0.618133433	0.47840482	0.707931606	5.57318233	0.47939102	1.327844829	0.649857008	0.978337275	0.448776835	0.61879387	0.440768257	0.489966532	0.587127809	0.486297779	0.43643668	0.477290504	0.946697901	0.558452329	2.386021512	0.28340548	0.651570023	12.07754781	0.36808072	1.052356629	0.957919314	0.986774136	0.823791687	0.822016116	1.129032928	0.805953423	0.743611306	0.619197512	0.746276164	2.086504414	0.85541403	0.778419576	1.346088986	0.979923479	0.592023286	0.837662154	1.253697213	0.580081251	0.909829332	0.596441986	1.214349576	0.912556413	0.441509444	1.299002001	1.437380368	1.000448886	1.074019087	0.593486823	0.532337008	0.322867852	3.0101564	0.802921983	0.842140633	0.657009749	0.51520519	0.707931606	5.57318233	0.47939102	1.364729408	0.742693723	1.17400473	0.448776835	0.736659369	0.489742508	0.524964142	0.652364232	0.486297779	0.523724017	0.477290504	1.051886557	0.62825887	2.386021512	0.28340548	0.651570023	12.07754781	0.36808072	1.052356629	0.957919314
X13_9S_N_C_2	1.02	4.29	0.087	0.774	6.45	3.78	16.76308714	203.39	1.4	204.79	4	3.898488187	5.730424841	1.831936654	1.858680556	1.530416667	3.389097222	0.832389547	0.665868162	0.671472887	0.916808342	0.644253064	0.59649878	0.531253227	0.610460225	1.582568783	0.730489918	0.632889734	1.052940252	0.774828431	0.487579694	0.663351207	1.071437882	0.408651783	0.738331648	0.512440678	0.971074163	0.742236022	0.398104033	0.993142418	1.244682499	0.801836784	0.871035551	0.483336685	0.332293814	0.20363681	2.185397453	0.592599882	0.713757322	0.561420682	0.406259088	0.570373082	5.714518105	0.46543786	1.116284964	0.56897448	0.884012832	0.425281071	0.582660275	0.433272756	0.420006407	0.510018127	0.459452383	0.338993026	0.393198539	0.885752448	0.441215918	1.961188732	0.309163414	0.666264938	10.85744557	0.331304996	0.867493953	1.007949275	1.00920432	0.810908752	0.848843083	1.103192455	0.862307947	0.726381579	0.644587248	0.757279773	2.022171223	0.805831928	0.757684893	1.334712995	0.975418533	0.644301739	0.820460703	1.209053757	0.550108169	0.943423773	0.585646489	1.153150569	0.890683226	0.47772484	1.128570929	1.365135644	1.021695257	0.956711179	0.653157682	0.575975944	0.271515746	2.47678378	0.740749853	0.829742887	0.682590614	0.487510906	0.651854951	6.66693779	0.531928983	1.251592232	0.75863264	1.060815398	0.567041428	0.728325344	0.541590945	0.572736009	0.850030211	0.459452383	0.435848177	0.393198539	1.10719056	0.610914348	1.961188732	0.309163414	0.666264938	13.02893468	0.496957494	0.867493953	1.007949275
X14_11N_N_N_0	10.43	2.45	0.063	0.436	6.29	4.3	17.16589637	15.612	70.365	85.977	3	1.39291124	3.672003642	2.279092403	1.196597222	1.75775463	2.954351852	0.687380122	0.540004982	0.569219061	0.818459201	0.520841471	0.513933556	0.468409948	0.493302101	1.620109981	0.633375981	0.544940571	1.015036653	0.658330669	0.383156887	0.580159647	0.907664019	0.40955146	0.64241336	0.441203283	0.849949315	0.696938197	0.302698714	0.911356833	1.173699958	0.629064857	0.813617283	0.351909114	0.289953616	0.168085584	2.423214716	0.407061218	0.559411538	0.457672573	0.318823895	0.578120909	5.287140285	0.351140075	1.111751878	0.438420442	0.719604411	0.269167602	0.418958166	0.381885317	0.335959416	0.355614874	0.328659864	0.324717361	0.285441825	0.677468097	0.438504882	2.405111575	0.232591636	0.448434622	14.06246229	0.190294161	0.9407073	0.669894083	0.929874294	0.754779691	0.79453494	1.148990801	0.768020473	0.699134837	0.608932933	0.705746072	2.484168638	0.820055217	0.735237279	1.405435366	0.949220965	0.572800194	0.815061244	1.162944524	0.716715055	0.923469205	0.64175023	1.058953244	0.964991349	0.454048071	1.199153728	1.505879191	0.887430781	0.991133781	0.606739851	0.538485286	0.224114112	3.168819244	0.678435363	0.712674973	0.628834674	0.461744952	0.660709611	6.168330333	0.401302943	1.285463109	0.584560589	1.079406617	0.430668163	0.69826361	0.477356647	0.55993236	0.592691457	0.438213152	0.487076041	0.570883649	0.967811567	0.607160606	2.748698943	0.232591636	0.560543278	16.87495474	0.285441242	0.9407073	0.669894083
X14_11S_N_C_0	3.18	3.46	0.078	0.666	6.42	1.97	17.15931316	39.615	55.745	95.36	3	3.597065864	5.04815396	1.451088095	1.333043981	1.3778125	2.710856481	0.693450028	0.557540128	0.56880059	0.805945201	0.525921645	0.507912693	0.434102456	0.491402862	1.599390252	0.63309548	0.541342062	1.02157258	0.674038347	0.40821576	0.584367916	0.907452861	0.370025819	0.640999265	0.432181343	0.82152672	0.709867519	0.312095305	0.918299109	1.137366637	0.638818472	0.815725155	0.372261602	0.288702412	0.193948352	2.46917553	0.459912722	0.588740666	0.463998202	0.323809203	0.545967408	5.184285091	0.36082997	1.099957636	0.455998053	0.751114678	0.267494224	0.42412453	0.335866101	0.337183891	0.35484292	0.3299789	0.306411635	0.31927572	0.63686925	0.434299536	2.186002338	0.214436044	0.469831459	13.91980553	0.247352999	0.911668073	0.735458135	0.936378382	0.779289042	0.828470425	1.117101259	0.775511579	0.66691145	0.627036881	0.708198242	2.452398387	0.802791176	0.742162504	1.393053518	0.95520863	0.592313064	0.82772113	1.174912652	0.616709699	0.893514127	0.658562047	1.058237809	1.064801279	0.468142958	1.275415429	1.459262855	0.917575624	0.975956882	0.66475286	0.500417515	0.290922527	2.998284572	0.657018174	0.760456694	0.637525985	0.453332885	0.623962751	6.048332606	0.412377108	1.271826016	0.643761958	0.965718872	0.427990759	0.706874217	0.479808715	0.561973152	0.591404867	0.439971866	0.459617453	0.638551439	0.796086562	0.601337819	2.498288386	0.214436044	0.587289324	16.70376664	0.371029498	0.911668073	0.735458135
X14_12N_N_N_2	8.02	3.62	0.1	0.923	6.12	3.43	16.12087074	23.812	90.655	114.467	2	2.761906468	4.202433712	1.440527243	1.076006944	1.603408565	2.679415509	0.663782797	0.547102372	0.54077259	0.81147227	0.509742959	0.507207826	0.452668265	0.47241568	1.57695305	0.617351385	0.540533409	1.013778818	0.643665775	0.372267587	0.566232584	0.851335704	0.365901935	0.641544358	0.432413768	0.85331287	0.709732098	0.329893958	0.87450886	1.138144863	0.60610765	0.773233018	0.359690894	0.282960565	0.159860563	2.332396198	0.396212385	0.56791839	0.443835648	0.326543834	0.610462913	5.174260759	0.318022815	1.118428385	0.415839768	0.691762428	0.220587443	0.40318717	0.480697864	0.339868749	0.329533673	0.325584526	0.293646461	0.426531483	0.667096148	0.428643387	2.242678249	0.130778852	0.442178091	14.24265791	0.226826629	0.954843106	0.780095682	0.886636967	0.723587008	0.74704667	1.139182225	0.778028727	0.67777329	0.633735571	0.666140096	2.26687001	0.744453141	0.68575134	1.403693749	0.906983591	0.545501019	0.778569804	1.06851318	0.67402988	0.894273953	0.628965481	1.063143904	1.064598147	0.395872749	1.214595639	1.460261334	0.855044721	0.925118075	0.580146603	0.490464979	0.239790844	2.832195384	0.660353974	0.72351247	0.595303369	0.403377677	0.697671901	6.036637552	0.363454646	1.29318282	0.554453024	0.957824901	0.352939909	0.55998218	0.60087233	0.566447915	0.47076239	0.434112701	0.406587408	0.426531483	1.111826913	0.593506228	2.242678249	0.261557703	0.552722614	21.36398686	0.340239944	0.954843106	0.780095682
X14_12S_N_C_2	4.64	4.21	0.104	0.972	6.04	4.4	20.73983263	32.195	110.825	143.02	8	3.53130727	5.139133923	1.607826653	0.803987269	2.030023148	2.834010417	0.759916264	0.624633468	0.636198742	0.870076129	0.574553618	0.559428573	0.511456802	0.550467085	1.446789479	0.687467698	0.601662261	1.058407645	0.737697426	0.438027578	0.621935217	0.984756081	0.375986314	0.719692703	0.484441869	0.852659899	0.77161218	0.33284708	0.975915078	1.226305835	0.704431366	0.883359533	0.442499513	0.312298869	0.183981306	2.417771031	0.519689722	0.632509415	0.513871944	0.364329887	0.604871645	5.598909148	0.370963833	1.171079241	0.471460687	0.758571338	0.265460569	0.473850342	0.404319085	0.363583797	0.372764846	0.388217763	0.337313215	0.443180602	0.704696603	0.465714769	1.93649044	0.114184998	0.526002306	12.3349228	0.270692802	1.066816436	1.018880684	0.951658849	0.808735964	0.789357699	1.076534871	0.806228464	0.698129872	0.604448947	0.700594471	1.848675445	0.801502624	0.730589888	1.38053171	0.943035885	0.600260014	0.791971692	1.164663442	0.52638084	0.945881839	0.645922492	1.062330365	1.068386096	0.399416496	1.161803664	1.437737875	0.91229636	0.970247356	0.632142162	0.541318039	0.245308408	2.935864823	0.742413888	0.784311674	0.662934034	0.450054567	0.69128188	6.532060673	0.423958667	1.354060372	0.70719103	1.050329545	0.42473691	0.740391159	0.505398857	0.605972996	0.621274744	0.443677443	0.43368842	0.443180602	0.880870754	0.644835834	2.213131931	0.228369995	0.526002306	14.80190736	0.406039203	1.066816436	1.018880684
X14_13N_N_N_0	13.56	4.34	0.132	1.292	6.17	5.13	17.13710425	20.532	82.539	103.071	4	1.447814246	2.270373978	0.822559732	0.880954861	1.476397569	2.357352431	0.684908551	0.554721108	0.570173773	0.806988113	0.526596545	0.495604188	0.455364067	0.501929365	1.571279335	0.63293317	0.547366431	0.997850404	0.648272183	0.394930193	0.568157336	0.896092835	0.371795952	0.612502017	0.451303199	0.825546696	0.699120204	0.27704771	0.905245743	1.182265693	0.632813475	0.800554789	0.353500241	0.248658206	0.21545943	2.376032117	0.443993923	0.576491562	0.454527472	0.323056292	0.531710441	5.401586061	0.346089339	1.061588103	0.452457242	0.718570524	0.273515811	0.418048629	0.357376884	0.337843481	0.351674165	0.319049954	0.300466724	0.35397516	0.640430664	0.421482748	2.157463199	0.266436516	0.467313739	14.45171941	0.293326277	1.02111874	0.735198637	0.931626296	0.775348821	0.812800911	1.140196109	0.789894818	0.674200292	0.600552609	0.72336879	2.409294981	0.823817776	0.75042172	1.381639021	0.934718032	0.590400693	0.802561046	1.19803716	0.650642917	0.880471649	0.656441016	1.045692482	0.96801259	0.415571565	1.19111282	1.516869192	0.892719009	0.966435511	0.63125043	0.497316411	0.258551316	3.107118922	0.887987846	0.765910218	0.624513356	0.467874629	0.607669075	6.301850405	0.395530673	1.227461244	0.603276323	1.077855786	0.437625297	0.696747715	0.446721105	0.563072468	0.586123609	0.425399939	0.416030848	0.707950319	0.914900948	0.583591497	2.465672228	0.266436516	0.584142174	17.34206329	0.439989416	1.02111874	0.735198637
X14_13S_N_C_0	3.89	3.3	0.087	0.774	6.37	3.43	17.36516981	34.595	21.375	55.97	8	2.713810466	3.422954091	0.709143625	1.142659144	1.812063079	2.954722222	0.646801022	0.526715515	0.561151019	0.72802567	0.533538913	0.486048621	0.437408634	0.455047692	1.313007639	0.574999618	0.527151959	0.883974732	0.607723069	0.365354608	0.522402883	0.881878115	0.309115481	0.600521972	0.397514753	0.799416447	0.601759525	0.295436865	0.857260572	1.032906018	0.575588986	0.691585058	0.356453552	0.267170112	0.124022235	1.740819099	0.407796899	0.526401138	0.43306799	0.278346553	0.516718515	4.690892356	0.317241668	0.939565322	0.37890332	0.662773082	0.224646814	0.425866612	0.290880923	0.323626692	0.317205202	0.373690509	0.250859199	0.273638853	0.590690109	0.466432823	2.079568022	0.308019115	0.447777655	11.24616565	0.224161733	0.74982096	0.790319049	0.914145444	0.771262004	0.86430157	1.062917478	0.814348867	0.712556716	0.663403095	0.660661835	2.157083978	0.764594087	0.722708331	1.243089466	0.897115006	0.581424538	0.80143113	1.232625092	0.601057879	0.89109712	0.605736767	1.084922321	0.902639287	0.443155298	1.260677312	1.404752185	0.874452498	0.882594265	0.6365242	0.463094861	0.297653364	2.113851763	0.582566999	0.753158551	0.609904086	0.403122594	0.590535445	5.472707749	0.362561906	1.086372403	0.534922335	0.85213682	0.359434903	0.818974253	0.484801539	0.606800047	0.528675337	0.427074868	0.410496872	0.547277706	0.843843012	0.645830062	2.376649168	0.308019115	0.559722068	13.49539878	0.3362426	0.74982096	0.790319049
X14_14N_N_N_2	2.83	3.49	0.072	0.619	6.32	7.07	16.88770818	13.972	180.267	194.239	3	3.568368038	3.773937315	0.205569277	1.460376157	2.198119213	3.65849537	0.685768817	0.549031898	0.579315197	0.799034637	0.521582322	0.503859756	0.444348063	0.50301573	1.438437277	0.63410362	0.559458329	1.023591622	0.637090172	0.392492581	0.5703752	0.937284004	0.366693287	0.646550899	0.409087133	0.802872995	0.701187302	0.300509145	0.882075901	1.129116119	0.625376281	0.806573063	0.382741108	0.289015048	0.176973346	2.293689128	0.457077774	0.564305855	0.457498162	0.315465565	0.544528592	5.070964171	0.325798652	1.09427469	0.446302828	0.700894289	0.260499276	0.420604297	0.321080821	0.31502305	0.333826926	0.349219681	0.290484023	0.360509075	0.633446085	0.433137069	1.974957028	0.113231727	0.475373151	12.48478923	0.187462371	0.821752951	0.746889336	0.912718317	0.74209806	0.7685964	1.114576977	0.743896098	0.65028054	0.622087289	0.694303401	1.946121021	0.768421136	0.720514514	1.395806757	0.89771797	0.575137643	0.782185619	1.176387067	0.611155479	0.901252768	0.595035829	1.01697246	1.147397403	0.360610974	1.297170443	1.421849927	0.866749582	0.931730952	0.617324368	0.500959417	0.265460018	2.785193941	0.652968249	0.709195196	0.618537515	0.401501628	0.622318391	5.916124866	0.372341316	1.265255111	0.595070437	0.9011498	0.416798841	0.61853573	0.458686887	0.525038417	0.476895608	0.465626242	0.435726035	0.360509075	0.904922979	0.599728249	1.974957028	0.226463454	0.475373151	18.72718385	0.281193557	0.821752951	0.746889336
X14_14S_N_C_2	1.48	4.07	0.086	0.791	6.35	6.3	20.24716242	0	144.495	144.495	4	2.007125909	2.016754467	0.009628558	1.319444444	1.888110532	3.207554977	0.662225225	0.523201936	0.565708757	0.785194332	0.496990202	0.494115598	0.4475066	0.490279593	1.527416154	0.610089231	0.54441174	0.996210174	0.633587574	0.374974251	0.563289538	0.874657425	0.390304098	0.630684297	0.407784979	0.772007156	0.722543686	0.303680739	0.821918935	1.091866016	0.614027224	0.771008993	0.364716205	0.306779595	0.153016976	2.505231338	0.430153663	0.540785558	0.436377407	0.299047706	0.523789835	4.9311228	0.315254835	1.075266477	0.406005253	0.670539004	0.241246855	0.425895035	0.351082159	0.338510408	0.336629773	0.323663447	0.271202658	0.318333444	0.586863974	0.419608216	1.989423987	0.196072728	0.419110228	13.32158079	0.178573847	0.797103336	0.781219726	0.875104393	0.715042646	0.806435888	1.02968598	0.732849959	0.666173708	0.565598619	0.676723946	2.066504209	0.773618303	0.69067161	1.423157391	0.831374171	0.584170412	0.784961431	1.109101684	0.569193476	0.853278755	0.621386635	1.011595584	1.182344213	0.455521108	1.141554076	1.325837305	0.808469178	0.91429385	0.56986907	0.498516842	0.229525464	3.042066625	0.716922771	0.728884883	0.580691196	0.418666788	0.598616954	5.7529766	0.36029124	1.243276864	0.573183886	0.928438621	0.385994967	0.665460992	0.438852698	0.564184013	0.561049622	0.431551262	0.443786168	0.318333444	0.733579968	0.629412324	2.273627414	0.196072728	0.523887785	19.98237118	0.267860771	0.797103336	0.781219726
X14_17N_N_N_2	17.41	3.11	0.095	0.833	6.12	4.63	17.0043879	23.812	164.729	188.541	4	3.21246308	3.981303665	0.768840584	1.135914352	2.302609954	3.438524306	0.69523823	0.559730625	0.597084824	0.78902126	0.541862262	0.529003777	0.465548605	0.508301944	1.549158498	0.625585227	0.553193376	0.988321539	0.653582235	0.404970712	0.576998677	0.920194564	0.388522751	0.629572324	0.445975583	0.841664347	0.70141743	0.304821827	0.948770052	1.151609511	0.630474792	0.800252776	0.371567378	0.299693335	0.15986865	2.193545666	0.45969928	0.576710092	0.456496584	0.321892895	0.530215132	5.25404726	0.353478559	1.086646788	0.447400745	0.74322571	0.254547516	0.476294667	0.367020656	0.393595628	0.384279772	0.332177036	0.321162099	0.328239027	0.61907997	0.468925217	2.021362887	0.122210555	0.474525432	13.23655391	0.235441645	0.87464935	0.766329766	0.919548604	0.74833551	0.792171945	1.122049714	0.772819947	0.676945511	0.623013574	0.696693574	2.095920321	0.769469829	0.712446015	1.368445207	0.920956785	0.59342243	0.787093182	1.154938076	0.647537918	0.877585663	0.620487767	1.048630989	1.052126146	0.365786193	1.317736183	1.450174939	0.87381594	0.92442993	0.599302223	0.519468447	0.239802975	2.663591166	0.656713258	0.734712857	0.612285101	0.409681867	0.605960151	6.129721804	0.403975496	1.256435349	0.596534326	1.029081753	0.407276026	0.661520371	0.45877582	0.655992713	0.548971102	0.442902715	0.444685983	0.328239027	0.884399957	0.649281069	2.021362887	0.244421109	0.474525432	19.85483087	0.353162468	0.87464935	0.766329766
X14_17S_N_C_2	2.47	3.13	0.098	0.956	6.52	3.53	17.55070567	30.065	308.535	338.6	7	3.388421554	4.302269419	0.913847864	0.859918981	1.994626736	2.854545718	0.742915216	0.57626896	0.596630665	0.814761838	0.531181427	0.537233052	0.471913584	0.506528465	1.591126363	0.628093578	0.575365987	1.025940465	0.669876905	0.414966675	0.588124767	0.894946401	0.399915906	0.618880136	0.455235043	0.834189446	0.712843453	0.312910143	0.887678916	1.195741686	0.631097609	0.810282594	0.364104051	0.291377519	0.165370451	2.49617305	0.464774993	0.57687488	0.462190952	0.302626706	0.5204985	5.71482832	0.342588693	1.192510855	0.415520478	0.708578103	0.251235442	0.444733609	0.413368845	0.357930924	0.341821778	0.338189099	0.287250506	0.340879617	0.611830192	0.467101287	2.207741469	0.275075946	0.470029804	13.32752489	0.267083506	0.988373273	0.687027308	0.947967481	0.762162173	0.747182328	1.055815636	0.77021307	0.676018257	0.588275837	0.644672592	2.152700374	0.76113803	0.719207483	1.378128983	0.883667406	0.584905409	0.779642319	1.089885221	0.608567682	0.83730842	0.606980057	1.039317999	0.987014012	0.375492171	1.056760615	1.451972048	0.817323133	0.897337749	0.551672804	0.473488468	0.248055677	3.031067275	0.663964275	0.724991404	0.596261609	0.385161262	0.594855428	6.667299706	0.391529935	1.378840676	0.586617145	0.981108143	0.401976706	0.741222682	0.516711056	0.59655154	0.569702963	0.386501827	0.369322079	0.340879617	0.874043131	0.646755628	2.523133107	0.275075946	0.470029804	15.99302986	0.400625259	0.988373273	0.687027308
X14_19N_N_N_1	14.45	4.44	0.137	1.365	6.08	5.37	17.00508529	10.692	155.057	165.749	4	3.672946355	5.598588258	1.925641903	0.786293403	2.385237269	3.171530671	0.692726342	0.560501417	0.61210354	0.800821398	0.522278333	0.516311003	0.450061035	0.495354803	1.500807733	0.621469994	0.541234274	0.978399947	0.64619211	0.394165462	0.562245267	0.930351496	0.342378008	0.648745214	0.424865046	0.802812635	0.742577802	0.263373563	0.929621916	1.091340452	0.637520702	0.787048243	0.382698269	0.285295574	0.163580162	2.303740026	0.407666073	0.588905025	0.450741282	0.306556802	0.551834953	5.098031978	0.321094127	1.129680259	0.437680931	0.716475908	0.256537786	0.456451124	0.325921244	0.345592231	0.3458095	0.34776796	0.284884	0.385440659	0.606128623	0.431839033	2.000350937	0.172428683	0.469698861	13.02887631	0.23287532	0.820307469	0.745209934	0.931164757	0.757600816	0.836957901	1.096124289	0.74488877	0.683885627	0.639930534	0.719181789	2.301238524	0.792132739	0.71882677	1.354707618	0.910543428	0.583364883	0.800773562	1.230464882	0.570630013	0.904311511	0.617985521	0.984092907	1.028184649	0.395060344	1.223186731	1.374280569	0.883581324	0.925126882	0.659824602	0.529834637	0.245370244	2.797398603	0.815332145	0.793741555	0.609402214	0.415335022	0.630668517	5.947703974	0.428125502	1.348328051	0.61790249	0.92118331	0.410460458	0.671251653	0.465601777	0.518388346	0.576349166	0.397449098	0.427326001	0.385440659	0.865898032	0.597930969	2.286115357	0.344857365	0.469698861	19.54331446	0.34931298	0.820307469	0.745209934
